resource,status,case_id,timestamp,activity
Assignment,viewed,67152,20/02/21 17:16, Data Analytics assignment
Page,viewed,67190,20/02/21 15:52, Case study Data Analytics
Assignment,viewed,67190,20/02/21 15:51, Data Analytics assignment
Page,viewed,67152,20/02/21 14:48, Case study Data Analytics
Assignment,viewed,67152,20/02/21 14:48, Data Analytics assignment
System,completed,67152,20/02/21 14:48, Data Analytics assignment
System,completed,67152,20/02/21 14:48, Case study Data Analytics
Page,viewed,67152,20/02/21 14:48, Data Analytics Introduction slides
Page,viewed,67152,20/02/21 14:46, JIGSAW Machine Learning
Page,viewed,67152,20/02/21 14:46, Case study Data Analytics
System,completed,67152,20/02/21 14:43, Data Analytics Introduction slides
Page,viewed,67152,20/02/21 14:43, Data Analytics Introduction slides
System,completed,67152,20/02/21 14:43, Data Analytics Introduction
Page,viewed,67190,20/02/21 14:42, Case study Data Analytics
H5P,viewed,67152,20/02/21 14:19, Data Analytics Introduction
H5P,viewed,67152,20/02/21 14:03, Data Analytics Introduction
H5P,viewed,67152,20/02/21 13:40, Data Analytics Introduction
URL,viewed,67183,20/02/21 01:48, Lab 1 - Data Integration - mindmap
H5P,viewed,67183,20/02/21 01:48, Lab 1 - Data Integration
URL,viewed,67183,20/02/21 01:48, Pentaho Data Integration tool
Assignment,viewed,52700,19/02/21 22:47, ETL for the datamart
System,completed,52700,19/02/21 22:47, ETL for the datamart
URL,viewed,52700,19/02/21 22:19, Lab 4 - Data Integration - mindmap
URL,viewed,52700,19/02/21 22:19, Lab 5 - Data Integration - mindmap
Page,viewed,67190,19/02/21 20:03, Case study Data Analytics
Page,viewed,67190,19/02/21 19:51, Data Analytics Introduction slides
Page,viewed,67190,19/02/21 19:40, JIGSAW Machine Learning
Page,viewed,67190,19/02/21 19:39, Case study Data Analytics
Page,viewed,67190,19/02/21 19:30, Case study Data Analytics
Assignment,viewed,67190,19/02/21 19:30, Data Analytics assignment
Page,viewed,67190,19/02/21 19:27, JIGSAW Machine Learning
Page,viewed,67190,19/02/21 19:23, JIGSAW Machine Learning
Page,viewed,67190,19/02/21 19:12, Case study Data Analytics
Assignment,viewed,67190,19/02/21 18:18, Data Analytics assignment
System,completed,67190,19/02/21 18:18, Data Analytics assignment
System,completed,67190,19/02/21 18:18, Case study Data Analytics
Page,viewed,67190,19/02/21 18:18, Case study Data Analytics
System,completed,67190,19/02/21 18:18, Data Analytics Introduction slides
Page,viewed,67190,19/02/21 18:18, Data Analytics Introduction slides
System,completed,67190,19/02/21 18:18, Data Analytics Introduction
H5P,viewed,67190,19/02/21 17:39, Data Analytics Introduction
System,completed,67190,19/02/21 17:39, Data Analytics Introduction
H5P,viewed,67239,19/02/21 13:38, Data Analytics Introduction
URL,viewed,67239,19/02/21 13:38, Weka Machine Learning tool
Page,viewed,67239,19/02/21 13:37, Data Analytics Introduction slides
Page,viewed,67239,19/02/21 13:35, JIGSAW Machine Learning
Assignment,viewed,67191,19/02/21 12:51, Data Analytics assignment
System,completed,67191,19/02/21 12:51, Data Analytics assignment
System,completed,67191,19/02/21 12:51, Case study Data Analytics
Page,viewed,67191,19/02/21 12:51, Case study Data Analytics
System,completed,67191,19/02/21 12:50, Data Analytics Introduction slides
Page,viewed,67191,19/02/21 12:50, Data Analytics Introduction slides
System,completed,67191,19/02/21 12:50, Data Analytics Introduction
H5P,viewed,67191,19/02/21 12:46, Data Analytics Introduction
H5P,viewed,67191,19/02/21 12:45, Data Analytics Introduction
System,completed,67191,19/02/21 12:45, Data Analytics Introduction
Page,viewed,37389,19/02/21 12:28, Case study Data Analytics
Assignment,viewed,67052,19/02/21 10:54, Data Analytics assignment
System,completed,67052,19/02/21 10:54, Data Analytics assignment
System,completed,67052,19/02/21 10:54, Case study Data Analytics
Page,viewed,67052,19/02/21 10:54, Case study Data Analytics
Page,viewed,67052,19/02/21 10:54, Data Analytics Introduction slides
System,completed,67052,19/02/21 10:54, Data Analytics Introduction slides
System,completed,67052,19/02/21 10:53, Data Analytics Introduction
H5P,viewed,67052,19/02/21 10:51, Data Analytics Introduction
H5P,viewed,67052,19/02/21 10:48, Data Analytics Introduction
Assignment,viewed,58769,19/02/21 10:48, ETL for the datamart
H5P,viewed,67052,19/02/21 10:46, Data Analytics Introduction
H5P,viewed,67052,19/02/21 10:45, Data Analytics Introduction
H5P,viewed,67052,19/02/21 10:39, Data Analytics Introduction
System,completed,67052,19/02/21 10:39, Data Analytics Introduction
Page,viewed,67239,19/02/21 10:23, Data Analytics Introduction slides
Page,viewed,67239,19/02/21 10:21, Case study Data Analytics
Page,viewed,67239,19/02/21 10:14, Case study Data Analytics
System,completed,67239,19/02/21 10:14, Data Analytics Introduction slides
Page,viewed,67239,19/02/21 10:14, Data Analytics Introduction slides
System,completed,67239,19/02/21 10:14, Data Analytics Introduction
Page,viewed,28056,19/02/21 09:50, Case study Data Analytics
H5P,viewed,28056,19/02/21 09:50, Data Analytics Introduction
System,completed,28056,19/02/21 09:50, Data Analytics Introduction
H5P,viewed,67239,19/02/21 09:28, Data Analytics Introduction
H5P,viewed,67239,19/02/21 09:27, Data Analytics Introduction
System,completed,67239,19/02/21 09:27, Data Analytics Introduction
H5P,viewed,67152,19/02/21 01:07, Data Analytics Introduction
System,completed,67152,19/02/21 01:07, Data Analytics Introduction
H5P,viewed,67052,18/02/21 19:37, Data Intelligence Introduction
H5P,viewed,67052,18/02/21 19:32, Lab5 - Data Integration
H5P,viewed,67052,18/02/21 19:32, Lab 4 - Data Integration
H5P,viewed,67052,18/02/21 19:32, Lab 3 - Data Integration
H5P,viewed,67052,18/02/21 19:32, Lab 2 - Data Integration
H5P,viewed,67052,18/02/21 19:32, Lab 1 - Data Integration
H5P,viewed,67052,18/02/21 19:32, Data Integration Introduction
H5P,viewed,67052,18/02/21 19:30, Fundamental Concepts
H5P,viewed,67052,18/02/21 19:27, Course Presentation
H5P,viewed,67052,18/02/21 19:24, Course Presentation
H5P,viewed,67052,18/02/21 19:19, Lab 3 - Data Integration
H5P,viewed,67052,18/02/21 18:50, Data Intelligence Introduction
H5P,viewed,67052,18/02/21 18:50, Lab5 - Data Integration
H5P,viewed,67052,18/02/21 18:50, Lab 4 - Data Integration
H5P,viewed,67052,18/02/21 18:50, Lab 3 - Data Integration
H5P,viewed,67052,18/02/21 18:50, Lab 2 - Data Integration
H5P,viewed,67052,18/02/21 18:50, Lab 1 - Data Integration
H5P,viewed,67052,18/02/21 18:50, Data Integration Introduction
H5P,viewed,67052,18/02/21 18:50, Fundamental Concepts
H5P,viewed,67052,18/02/21 18:50, Course Presentation
URL,viewed,52700,18/02/21 15:23, Lab 1 - Data Integration - mindmap
Page,viewed,52700,18/02/21 15:23, Data Integration Introductions - slides
Assignment,viewed,52700,18/02/21 15:22, ETL for the datamart
Page,viewed,67152,18/02/21 15:20, JIGSAW Machine Learning
Assignment,viewed,50730,18/02/21 10:55, ETL for the datamart
URL,viewed,52700,18/02/21 08:58, Lab 5 - Data Integration - mindmap
URL,viewed,52700,18/02/21 08:44, Lab 4 - Data Integration - mindmap
URL,viewed,52700,18/02/21 08:38, Lab 3 - Data Integration - mindmap
URL,viewed,52700,18/02/21 08:30, Lab 2 - Data Integration - mindmap
H5P,viewed,52700,18/02/21 08:30, Lab 3 - Data Integration
URL,viewed,52700,18/02/21 08:29, Lab 1 - Data Integration - mindmap
URL,viewed,52700,18/02/21 07:27, Lab 1 - Data Integration - mindmap
Page,viewed,52700,18/02/21 07:15, Data Integration Introductions - slides
Page,viewed,52700,18/02/21 07:14, Case study
Assignment,viewed,52700,18/02/21 07:14, ETL for the datamart
Assignment,viewed,50730,18/02/21 00:16, ETL for the datamart
Assignment,viewed,50730,18/02/21 00:13, ETL for the datamart
Assignment,viewed,50730,18/02/21 00:12, ETL for the datamart
Assignment,viewed,50730,18/02/21 00:11, ETL for the datamart
Assignment,viewed,28095,18/02/21 00:07, ETL for the datamart
Assignment,viewed,50730,18/02/21 00:00, ETL for the datamart
System,completed,50730,18/02/21 00:00, ETL for the datamart
Assignment,viewed,50730,17/02/21 23:59, ETL for the datamart
Assignment,viewed,28095,17/02/21 23:59, ETL for the datamart
System,completed,28095,17/02/21 23:59, ETL for the datamart
Assignment,viewed,52798,17/02/21 23:59, ETL for the datamart
Assignment,viewed,52798,17/02/21 23:58, ETL for the datamart
System,completed,52798,17/02/21 23:58, ETL for the datamart
Assignment,viewed,52798,17/02/21 23:57, ETL for the datamart
Assignment,viewed,28095,17/02/21 23:56, ETL for the datamart
Assignment,viewed,5359,17/02/21 23:54, ETL for the datamart
System,completed,5359,17/02/21 23:54, ETL for the datamart
Assignment,viewed,5359,17/02/21 23:53, ETL for the datamart
Assignment,viewed,58743,17/02/21 23:39, ETL for the datamart
System,completed,58743,17/02/21 23:39, ETL for the datamart
Assignment,viewed,58743,17/02/21 23:38, ETL for the datamart
H5P,viewed,28095,17/02/21 23:23, Data Intelligence Introduction
Page,viewed,58743,17/02/21 23:12, Case study
Assignment,viewed,58743,17/02/21 23:12, ETL for the datamart
URL,viewed,50730,17/02/21 23:12, Lab 4 - Data Integration - mindmap
URL,viewed,50730,17/02/21 23:12, Lab 3 - Data Integration - mindmap
URL,viewed,50730,17/02/21 23:08, Lab 3 - Data Integration - mindmap
URL,viewed,50730,17/02/21 23:07, Lab 4 - Data Integration - mindmap
Assignment,viewed,28095,17/02/21 23:06, ETL for the datamart
H5P,viewed,28095,17/02/21 22:37, Data Intelligence Introduction
System,completed,28095,17/02/21 22:36, Lab 4 - Data Integration - mindmap
URL,viewed,28095,17/02/21 22:36, Lab 4 - Data Integration - mindmap
System,completed,28095,17/02/21 22:36, Lab 5 - Data Integration - mindmap
URL,viewed,28095,17/02/21 22:36, Lab 5 - Data Integration - mindmap
System,completed,28095,17/02/21 22:36, Lab5 - Data Integration
H5P,viewed,28095,17/02/21 22:27, Lab5 - Data Integration
System,completed,28095,17/02/21 22:27, Lab5 - Data Integration
H5P,viewed,28095,17/02/21 22:27, Data Intelligence Introduction
System,completed,28095,17/02/21 22:27, Lab 4 - Data Integration
H5P,viewed,52798,17/02/21 22:20, Lab 3 - Data Integration
H5P,viewed,28095,17/02/21 22:16, Lab 4 - Data Integration
Page,viewed,28095,17/02/21 22:16, Guide to implement Business Intelligence
H5P,viewed,28095,17/02/21 22:15, Data Intelligence Introduction
Assignment,viewed,58769,17/02/21 22:14, ETL for the datamart
System,completed,58769,17/02/21 22:14, ETL for the datamart
Assignment,viewed,58769,17/02/21 22:13, ETL for the datamart
Assignment,viewed,5359,17/02/21 22:04, ETL for the datamart
Page,viewed,5359,17/02/21 22:04, Case study
URL,viewed,52798,17/02/21 22:03, Pentaho Data Integration tool
Assignment,viewed,52798,17/02/21 21:54, ETL for the datamart
Assignment,viewed,28095,17/02/21 21:44, ETL for the datamart
System,completed,28095,17/02/21 21:44, ETL for the datamart
System,completed,28095,17/02/21 21:44, Case study
Page,viewed,28095,17/02/21 21:44, Case study
System,completed,28095,17/02/21 21:44, Guide to implement Business Intelligence
Page,viewed,28095,17/02/21 21:44, Guide to implement Business Intelligence
H5P,viewed,28095,17/02/21 21:34, Lab 4 - Data Integration
URL,viewed,28095,17/02/21 21:33, Lab 1 - Data Integration - mindmap
Assignment,viewed,37389,17/02/21 21:33, ETL for the datamart
Assignment,viewed,67108,17/02/21 21:16, ETL for the datamart
URL,viewed,50730,17/02/21 21:13, Pentaho Data Integration tool
H5P,viewed,50730,17/02/21 21:13, Lab 1 - Data Integration
URL,viewed,5359,17/02/21 21:06, Lab 4 - Data Integration - mindmap
URL,viewed,50730,17/02/21 21:05, Lab 3 - Data Integration - mindmap
URL,viewed,50730,17/02/21 21:05, Lab 1 - Data Integration - mindmap
URL,viewed,5359,17/02/21 21:05, Lab 3 - Data Integration - mindmap
Page,viewed,5359,17/02/21 21:05, Case study
Assignment,viewed,37205,17/02/21 21:00, ETL for the datamart
System,completed,37205,17/02/21 21:00, ETL for the datamart
Assignment,viewed,37205,17/02/21 20:59, ETL for the datamart
Assignment,viewed,55138,17/02/21 20:56, ETL for the datamart
System,completed,55138,17/02/21 20:56, ETL for the datamart
Assignment,viewed,55138,17/02/21 20:55, ETL for the datamart
System,completed,55138,17/02/21 20:55, ETL for the datamart
System,completed,55138,17/02/21 20:55, Case study
Page,viewed,55138,17/02/21 20:55, Case study
Assignment,viewed,50496,17/02/21 20:50, ETL for the datamart
System,completed,50496,17/02/21 20:50, ETL for the datamart
Assignment,viewed,50496,17/02/21 20:46, ETL for the datamart
Assignment,viewed,52798,17/02/21 20:43, ETL for the datamart
System,completed,52798,17/02/21 20:43, ETL for the datamart
Page,viewed,52798,17/02/21 20:43, Case study
System,completed,52798,17/02/21 20:43, Case study
H5P,viewed,50730,17/02/21 20:38, Data Intelligence Introduction
System,completed,50730,17/02/21 20:38, Data Intelligence Introduction
Page,viewed,50730,17/02/21 20:34, Case study
Assignment,viewed,50730,17/02/21 20:32, ETL for the datamart
System,completed,50730,17/02/21 20:32, ETL for the datamart
System,completed,50730,17/02/21 20:31, Case study
Page,viewed,50730,17/02/21 20:31, Case study
Assignment,viewed,28056,17/02/21 20:30, ETL for the datamart
Assignment,viewed,49695,17/02/21 20:07, ETL for the datamart
System,completed,49695,17/02/21 20:07, ETL for the datamart
Assignment,viewed,49695,17/02/21 20:06, ETL for the datamart
Assignment,viewed,28056,17/02/21 20:06, ETL for the datamart
System,completed,28056,17/02/21 20:06, ETL for the datamart
URL,viewed,58769,17/02/21 19:38, Lab 4 - Data Integration - mindmap
Assignment,viewed,67108,17/02/21 18:28, ETL for the datamart
System,completed,67108,17/02/21 18:28, ETL for the datamart
Assignment,viewed,52700,17/02/21 16:07, ETL for the datamart
System,completed,52700,17/02/21 16:07, ETL for the datamart
Page,viewed,52700,17/02/21 16:07, Case study
System,completed,52700,17/02/21 16:07, Case study
H5P,viewed,67239,17/02/21 13:12, Course Presentation
Assignment,viewed,67239,17/02/21 13:11, ETL for the datamart
System,completed,67239,17/02/21 13:11, ETL for the datamart
Assignment,viewed,67239,17/02/21 13:08, ETL for the datamart
H5P,viewed,67239,17/02/21 09:20, Data Intelligence Introduction
Assignment,viewed,67239,17/02/21 09:08, ETL for the datamart
Page,viewed,67239,17/02/21 09:08, Case study
URL,viewed,58769,17/02/21 01:27, Lab 2 - Data Integration - mindmap
Assignment,viewed,58769,17/02/21 00:39, ETL for the datamart
Page,viewed,67108,17/02/21 00:26, Case study
Assignment,viewed,67108,17/02/21 00:25, ETL for the datamart
Assignment,viewed,67108,17/02/21 00:09, ETL for the datamart
Assignment,viewed,67052,16/02/21 23:26, ETL for the datamart
System,completed,67052,16/02/21 23:26, ETL for the datamart
URL,viewed,5359,16/02/21 23:04, Lab 2 - Data Integration - mindmap
URL,viewed,5359,16/02/21 23:04, Lab 1 - Data Integration - mindmap
Assignment,viewed,67052,16/02/21 22:42, ETL for the datamart
Page,viewed,5359,16/02/21 22:19, Data Integration Introductions - slides
Page,viewed,67052,16/02/21 22:17, Case study
H5P,viewed,5359,16/02/21 22:04, Data Intelligence Introduction
Assignment,viewed,5359,16/02/21 21:40, ETL for the datamart
Page,viewed,5359,16/02/21 21:37, Data Intelligence Introduction slides
Page,viewed,5359,16/02/21 21:29, Case study
Page,viewed,5359,16/02/21 21:28, Guide to implement Business Intelligence
Page,viewed,5359,16/02/21 21:28, Case study
URL,viewed,5359,16/02/21 21:28, Lab 5 - Data Integration - mindmap
URL,viewed,5359,16/02/21 21:27, Lab 4 - Data Integration - mindmap
URL,viewed,5359,16/02/21 21:27, Lab 3 - Data Integration - mindmap
URL,viewed,5359,16/02/21 21:27, Lab 2 - Data Integration - mindmap
Assignment,viewed,5359,16/02/21 21:23, ETL for the datamart
URL,viewed,5359,16/02/21 21:21, Lab 4 - Data Integration - mindmap
H5P,viewed,5359,16/02/21 21:20, Lab 4 - Data Integration
URL,viewed,5359,16/02/21 21:20, Lab 5 - Data Integration - mindmap
Page,viewed,58769,16/02/21 21:15, Case study
URL,viewed,58743,16/02/21 21:09, Lab 5 - Data Integration - mindmap
URL,viewed,58743,16/02/21 21:09, Lab 4 - Data Integration - mindmap
Assignment,viewed,5359,16/02/21 20:57, ETL for the datamart
URL,viewed,58743,16/02/21 20:34, Lab 3 - Data Integration - mindmap
URL,viewed,58743,16/02/21 20:34, Lab 2 - Data Integration - mindmap
URL,viewed,58743,16/02/21 20:34, Lab 1 - Data Integration - mindmap
Page,viewed,58743,16/02/21 20:34, Data Integration Introductions - slides
URL,viewed,58743,16/02/21 20:33, Lab 3 - Data Integration - mindmap
H5P,viewed,58743,16/02/21 20:33, Lab 3 - Data Integration
Assignment,viewed,58743,16/02/21 20:28, ETL for the datamart
System,completed,58743,16/02/21 20:28, ETL for the datamart
System,completed,58743,16/02/21 20:28, Case study
Page,viewed,58743,16/02/21 20:28, Case study
Page,viewed,58743,16/02/21 20:27, Guide to implement Business Intelligence
System,completed,58743,16/02/21 20:27, Data Intelligence Introduction slides
Page,viewed,58743,16/02/21 20:27, Data Intelligence Introduction slides
System,completed,58743,16/02/21 20:27, Data Intelligence Introduction
Assignment,viewed,67191,16/02/21 20:25, ETL for the datamart
System,completed,67191,16/02/21 20:25, ETL for the datamart
Assignment,viewed,67191,16/02/21 20:24, ETL for the datamart
URL,viewed,58769,16/02/21 20:22, Lab 5 - Data Integration - mindmap
Assignment,viewed,67191,16/02/21 20:21, ETL for the datamart
Page,viewed,67191,16/02/21 19:52, Case study
Assignment,viewed,37205,16/02/21 19:44, ETL for the datamart
